"pattern";"theoretical_intensity";"my_kappa";"my_mu";"my_scale";"expect_disp_ind"
"int1_disp2";1;0,01;100;5,4;2,01576355703712
"int1_disp3";1;0,01;100;3,8;3,00263995417838
"int1_disp4";1;0,01;100;3,05;4,03921040483474
"int1_disp5";1;0,01;100;2,65;4,95246325265026
"int1_disp6";1;0,01;100;2,3375;5,99648954541146
"int1_disp7";1;0,01;100;2,1125;6,99747176532393
"int1_disp8";1;0,01;100;1,9375;8,02073433639261
"int1_disp9";1;0,01;100;1,8;9,00591645929021
"int1_disp10";1;0,01;100;1,6875;10,0045275907224
"int1_disp11";1;0,01;100;1,5875;11,0063551843044
"int1_disp12";1;0,01;100;1,5;12,0335916570069
"int1_disp13";1;0,01;100;1,43125;12,9563848637623
"int1_disp14";1;0,01;100;1,3625;14,0088435444522
"int1_disp15";1;0,01;100;1,30625;14,9762606891115
"int1_disp16";1;0,01;100;1,25;16,000687310058
"int1_disp17";1;0,01;100;1,20625;16,9698109131485
"int1_disp18";1;0,01;100;1,15625;18,0113301317249
"int1_disp19";1;0,01;100;1,11875;18,9888384591481
"int1_disp20";1;0,01;100;1,08125;20,0148714441234
"int1_disp21";1;0,01;100;1,046875;20,9620542083329
"int1_disp22";1;0,01;100;1,015625;21,9955190416861
"int1_disp23";1;0,01;100;0,9828125;23,0165722474972
"int1_disp24";1;0,01;100;0,95625;24,0169057198108
"int1_disp25";1;0,01;100;0,928125;24,977992070816
"int1_disp26";1;0,01;100;0,903125;26,0091673528398
"int1_disp27";1;0,01;100;0,8796875;27,0428535624258
"int1_disp28";1;0,01;100;0,85625;28,0211819130381
"int1_disp29";1;0,01;100;0,834375;29,0437481542367
"int1_disp30";1;0,01;100;0,81484375;29,9557232251735
"int1_disp31";1;0,01;100;0,79375;30,9864031841755
"int1_disp32";1;0,01;100;0,7765625;31,9789168449751
"int1_disp33";1;0,01;100;0,759375;33,0127945722299
"int1_disp34";1;0,01;100;0,73984375;34,0131049941846
"int1_disp35";1;0,01;100;0,7234375;34,9983990896305
"int1_disp36";1;0,01;100;0,70625;35,9604384304483
"int1_disp37";1;0,01;100;0,690625;37,0476973044844
"int1_disp38";1;0,01;100;0,675;38,0436292573056
"int1_disp39";1;0,01;100;0,6609375;39,0037811624102
"int1_disp40";1;0,01;100;0,646875;39,9534615467231
"int1_disp41";1;0,01;100;0,63203125;40,9927290269795
"int1_disp42";1;0,01;100;0,61796875;41,9611481090244
"int1_disp43";1;0,01;100;0,60546875;43,0200416904569
"int1_disp44";1;0,01;100;0,59375;43,9607342937773
"int1_disp45";1;0,01;100;0,577734375;44,9870336998347
"int1_disp46";1;0,01;100;0,565625;45,9583154173187
"int1_disp47";1;0,01;100;0,5515625;46,9655851589044
"int1_disp48";1;0,01;100;0,5400390625;48,0317813474445
"int1_disp49";1;0,01;100;0,524999999999999;48,9905090589106
"int1_disp50";1;0,01;100;0,51875;50,0446645248551
"int1_disp51";1;0,01;100;0,503125;51,0232864492854
"int1_disp52";1;0,01;100;0,491326904296875;51,9688686777128
"int1_disp53";1;0,01;100;0,48125;53,0246667206637
"int1_disp54";1;0,01;100;0,46875;54,0014808113159
"int1_disp55";1;0,01;100;0,4578125;54,9519649234434
"int1_disp56";1;0,01;100;0,44375;56,0308893623728
"int1_disp57";1;0,01;100;0,434375;56,9600603405769
"int1_disp58";1;0,01;100;0,425;57,9558617469933
"int1_disp59";1;0,01;100;0,4103515625;58,9542898389445
"int1_disp60";1;0,01;100;0,39970703125;60,0085398157656
"int1_disp61";1;0,01;100;0,3875;61,0193922884196
"int1_disp62";1;0,01;100;0,3765625;61,9935494701086
"int1_disp63";1;0,01;100;0,368753051757813;62,9541835703899
"int1_disp64";1;0,01;100;0,35540771484375;64,0044520589288
"int1_disp65";1;0,01;100;0,3453125;65,0119883065154
"int1_disp66";1;0,01;100;0,334375;65,9953876531235
"int1_disp67";1;0,01;100;0,32342529296875;67,0357365951711
"int1_disp68";1;0,01;100;0,312109375;68,0484081856772
"int1_disp69";1;0,01;100;0,302849578857422;68,9724762769373
"int1_disp70";1;0,01;100;0,2921875;69,9855605664035
"int1_disp71";1;0,01;100;0,28203125;70,9606916964433
"int1_disp72";1;0,01;100;0,2703125;71,9573280180473
"int1_disp73";1;0,01;100;0,262548828125;73,0311881302243
"int1_disp74";1;0,01;100;0,25126953125;73,9713809439418
"int1_disp75";1;0,01;100;0,240625;75,0301587471972
"int2_disp2";2;0,02;100;5,4;2,02485063501418
"int2_disp3";2;0,02;100;3,8;3,00651564626169
"int2_disp4";2;0,02;100;3,1;3,95945544752453
"int2_disp5";2;0,02;100;2,65;4,96131126717822
"int2_disp6";2;0,02;100;2,325;6,04864820981924
"int2_disp7";2;0,02;100;2,125;6,9570020995287
"int2_disp8";2;0,02;100;1,95;7,95826249537657
"int2_disp9";2;0,02;100;1,8;8,99484110399582
"int2_disp10";2;0,02;100;1,6875;9,98009758243642
"int2_disp11";2;0,02;100;1,5875;10,9782561502877
"int2_disp12";2;0,02;100;1,50625;11,9846650515832
"int2_disp13";2;0,02;100;1,43125;12,9651333244808
"int2_disp14";2;0,02;100;1,3625;13,9828067780823
"int2_disp15";2;0,02;100;1,303125;15,0446293527776
"int2_disp16";2;0,02;100;1,25;16,004110282134
"int2_disp17";2;0,02;100;1,203125;17,011531820872
"int2_disp18";2;0,02;100;1,159375;17,9838259570187
"int2_disp19";2;0,02;100;1,11875;18,995464728772
"int2_disp20";2;0,02;100;1,08125;19,9917006477419
"int2_disp21";2;0,02;100;1,0453125;21,0279015415309
"int2_disp22";2;0,02;100;1,015625;21,9567478232019
"int2_disp23";2;0,02;100;0,984375;23,0415537697488
"int2_disp24";2;0,02;100;0,95625;24,033212841769
"int2_disp25";2;0,02;100;0,928125;24,9995499684825
"int2_disp26";2;0,02;100;0,90625;25,9599296386525
"int2_disp27";2;0,02;100;0,88125;26,9687440787002
"int2_disp28";2;0,02;100;0,85703125;27,9878457516139
"int2_disp29";2;0,02;100;0,83515625;28,9669121208015
"int2_disp30";2;0,02;100;0,8140625;29,9921413498777
"int2_disp31";2;0,02;100;0,79375;31,0248609282582
"int2_disp32";2;0,02;100;0,775;32,0380402984616
"int2_disp33";2;0,02;100;0,75625;33,020555687607
"int2_disp34";2;0,02;100;0,73984375;34,0345257215387
"int2_disp35";2;0,02;100;0,725;34,9940186887323
"int2_disp36";2;0,02;100;0,70625;36,019351271883
"int2_disp37";2;0,02;100;0,690625;37,0391662670308
"int2_disp38";2;0,02;100;0,675;37,9818965625214
"int2_disp39";2;0,02;100;0,66015625;39,0073676398022
"int2_disp40";2;0,02;100;0,646875;39,9708820375379
"int2_disp41";2;0,02;100;0,63125;40,9766366082032
"int2_disp42";2;0,02;100;0,6171875;42,030688217049
"int2_disp43";2;0,02;100;0,6046875;42,9884360396331
"int2_disp44";2;0,02;100;0,590625;44,0147744163089
"int2_disp45";2;0,02;100;0,578125;44,9975178739701
"int2_disp46";2;0,02;100;0,5658203125;45,9609180449488
"int2_disp47";2;0,02;100;0,55283203125;46,9615112273344
"int2_disp48";2;0,02;100;0,5400390625;48,0443359593135
"int2_disp49";2;0,02;100;0,52890625;49,0236813600661
"int2_disp50";2;0,02;100;0,51533203125;49,9948296811189
"int2_disp51";2;0,02;100;0,5046875;51,0101079459214
"int2_disp52";2;0,02;100;0,490625;52,0310685525722
"int2_disp53";2;0,02;100;0,48125;52,9665560170564
"int2_disp54";2;0,02;100;0,469140625;54,0232885011046
"int2_disp55";2;0,02;100;0,45625;54,959504716643
"int2_disp56";2;0,02;100;0,44375;56,0021173063961
"int2_disp57";2;0,02;100;0,434375;56,9579783428741
"int2_disp58";2;0,02;100;0,42109375;58,0077843481646
"int2_disp59";2;0,02;100;0,409375;59,0029624052953
"int2_disp60";2;0,02;100;0,39921875;59,9904692326125
"int2_disp61";2;0,02;100;0,3890625;61,011196710976
"int2_disp62";2;0,02;100;0,37890625;62,0304806590395
"int2_disp63";2;0,02;100;0,36728515625;62,977961412063
"int2_disp64";2;0,02;100;0,3560546875;64,0435025453408
"int2_disp65";2;0,02;100;0,34521484375;65,0056524474108
"int2_disp66";2;0,02;100;0,334375;65,9566003312625
"int2_disp67";2;0,02;100;0,324267578125;66,9853301285758
"int2_disp68";2;0,02;100;0,31407470703125;68,0432303634474
"int2_disp69";2;0,02;100;0,3022705078125;69,0142756612032
"int2_disp70";2;0,02;100;0,2921875;70,0125833882105
"int2_disp71";2;0,02;100;0,2824951171875;71,0019400995191
"int2_disp72";2;0,02;100;0,271875;72,0246233934561
"int2_disp73";2;0,02;100;0,261917114257812;72,9946128139057
"int2_disp74";2;0,02;100;0,251171875;74,0094847271633
"int2_disp75";2;0,02;100;0,2419921875;75,0179483621197
"int3_disp2";3;0,03;100;5,4;2,01140242331552
"int3_disp3";3;0,03;100;3,8;3,00196273130529
"int3_disp4";3;0,03;100;3,1;3,96045617645269
"int3_disp5";3;0,03;100;2,65;4,95473612007531
"int3_disp6";3;0,03;100;2,3375;5,97575092815161
"int3_disp7";3;0,03;100;2,125;6,96774559385003
"int3_disp8";3;0,03;100;1,9375;8,00595664750862
"int3_disp9";3;0,03;100;1,8;9,01532856790939
"int3_disp10";3;0,03;100;1,6875;10,0068013453626
"int3_disp11";3;0,03;100;1,5859375;11,0347831482487
"int3_disp12";3;0,03;100;1,5;12,0407027539393
"int3_disp13";3;0,03;100;1,428125;12,9883762920398
"int3_disp14";3;0,03;100;1,3625;13,9665411602906
"int3_disp15";3;0,03;100;1,30625;14,9744693831413
"int3_disp16";3;0,03;100;1,25;16,0021134625321
"int3_disp17";3;0,03;100;1,203125;16,9788208733921
"int3_disp18";3;0,03;100;1,159375;17,973808589177
"int3_disp19";3;0,03;100;1,11875;18,9781324118034
"int3_disp20";3;0,03;100;1,08125;19,9851586658833
"int3_disp21";3;0,03;100;1,046875;20,9989876948379
"int3_disp22";3;0,03;100;1,0125;22,0121109205461
"int3_disp23";3;0,03;100;0,9828125;23,0463547018695
"int3_disp24";3;0,03;100;0,95625;23,9631863280282
"int3_disp25";3;0,03;100;0,928125;25,0167334491435
"int3_disp26";3;0,03;100;0,903125;26,0118226704611
"int3_disp27";3;0,03;100;0,8796875;26,9867483334158
"int3_disp28";3;0,03;100;0,85625;27,9993700760042
"int3_disp29";3;0,03;100;0,834375;29,0417152364078
"int3_disp30";3;0,03;100;0,81484375;29,9888155277985
"int3_disp31";3;0,03;100;0,79375;31,044535579754
"int3_disp32";3;0,03;100;0,7765625;31,999539451891
"int3_disp33";3;0,03;100;0,7578125;32,9904916471105
"int3_disp34";3;0,03;100;0,740625;33,9721574764129
"int3_disp35";3;0,03;100;0,7234375;35,0217201885723
"int3_disp36";3;0,03;100;0,70625;36,0292584341744
"int3_disp37";3;0,03;100;0,690625;37,0204922781589
"int3_disp38";3;0,03;100;0,675;37,9941701193854
"int3_disp39";3;0,03;100;0,6609375;38,987641049919
"int3_disp40";3;0,03;100;0,646875;40,0144236398879
"int3_disp41";3;0,03;100;0,6328125;40,9663278126418
"int3_disp42";3;0,03;100;0,618359375;42,0262287719621
"int3_disp43";3;0,03;100;0,60625;42,9506877144541
"int3_disp44";3;0,03;100;0,590625;44,0483162057944
"int3_disp45";3;0,03;100;0,578125;44,9525118672073
"int3_disp46";3;0,03;100;0,56640625;45,9904904611202
"int3_disp47";3;0,03;100;0,553125;46,9648899538093
"int3_disp48";3;0,03;100;0,53984375;48,0342588936279
"int3_disp49";3;0,03;100;0,528125;48,9981313784709
"int3_disp50";3;0,03;100;0,51552734375;50,0392800199543
"int3_disp51";3;0,03;100;0,503125;50,9715187247475
"int3_disp52";3;0,03;100;0,491796875;51,9828741358258
"int3_disp53";3;0,03;100;0,4796875;53,0007571059528
"int3_disp54";3;0,03;100;0,469140625;54,0119473488856
"int3_disp55";3;0,03;100;0,456536865234375;54,9695679417086
"int3_disp56";3;0,03;100;0,44541015625;55,9679813605666
"int3_disp57";3;0,03;100;0,4328125;56,9598763097134
"int3_disp58";3;0,03;100;0,421875;57,9528202070477
"int3_disp59";3;0,03;100;0,4093505859375;59,007381075996
"int3_disp60";3;0,03;100;0,4;59,9792536402518
"int3_disp61";3;0,03;100;0,38828125;61,0472650824979
"int3_disp62";3;0,03;100;0,378253173828125;62,0154253417923
"int3_disp63";3;0,03;100;0,3671875;62,9541558211716
"int3_disp64";3;0,03;100;0,357032775878906;63,9794630876771
"int3_disp65";3;0,03;100;0,34375;65,0462829189938
"int3_disp66";3;0,03;100;0,33359375;66,0106903037613
"int3_disp67";3;0,03;100;0,3234375;67,0455103297801
"int3_disp68";3;0,03;100;0,3125;68,037050402901
"int3_disp69";3;0,03;100;0,303271484375;68,9578665540627
"int3_disp70";3;0,03;100;0,29375;69,9531162983994
"int3_disp71";3;0,03;100;0,28302001953125;71,0361122469965
"int3_disp72";3;0,03;100;0,271875;71,9611365504701
"int3_disp73";3;0,03;100;0,2625;72,9713481365138
"int3_disp74";3;0,03;100;0,2515625;73,9730233463177
"int3_disp75";3;0,03;100;0,2421875;75,0125667691825
"int4_disp2";4;0,04;100;5,4;2,02072546674784
"int4_disp3";4;0,04;100;3,8;2,99933365160783
"int4_disp4";4;0,04;100;3,1;3,95405369249046
"int4_disp5";4;0,04;100;2,65;4,95567537040928
"int4_disp6";4;0,04;100;2,3375;5,99143653187408
"int4_disp7";4;0,04;100;2,125;6,96522830693551
"int4_disp8";4;0,04;100;1,9375;8,02939225609265
"int4_disp9";4;0,04;100;1,8;9,04321294209889
"int4_disp10";4;0,04;100;1,6875;9,96488723042946
"int4_disp11";4;0,04;100;1,5875;11,0272444286547
"int4_disp12";4;0,04;100;1,5;12,0070915701544
"int4_disp13";4;0,04;100;1,425;13,0183505766451
"int4_disp14";4;0,04;100;1,3625;14,0474573490402
"int4_disp15";4;0,04;100;1,30625;14,970110946174
"int4_disp16";4;0,04;100;1,25;16,0120377875661
"int4_disp17";4;0,04;100;1,203125;17,0015093565199
"int4_disp18";4;0,04;100;1,15625;18,0416005375132
"int4_disp19";4;0,04;100;1,11875;19,0042111759118
"int4_disp20";4;0,04;100;1,08125;20,0116597585301
"int4_disp21";4;0,04;100;1,04375;21,0055887928156
"int4_disp22";4;0,04;100;1,015625;22,0116665758985
"int4_disp23";4;0,04;100;0,984375;23,0042325814684
"int4_disp24";4;0,04;100;0,95625;23,9636181731413
"int4_disp25";4;0,04;100;0,928125;25,0122068226912
"int4_disp26";4;0,04;100;0,9046875;25,9670005269336
"int4_disp27";4;0,04;100;0,8796875;27,0079486574995
"int4_disp28";4;0,04;100;0,85625;27,9720157088826
"int4_disp29";4;0,04;100;0,834375;28,9817082608436
"int4_disp30";4;0,04;100;0,815625;29,9623590706306
"int4_disp31";4;0,04;100;0,7953125;30,9955805874893
"int4_disp32";4;0,04;100;0,775;32,0240151445133
"int4_disp33";4;0,04;100;0,7578125;33,0069909247143
"int4_disp34";4;0,04;100;0,740625;33,9949913862969
"int4_disp35";4;0,04;100;0,7234375;35,0367559264802
"int4_disp36";4;0,04;100;0,70703125;36,016121793655
"int4_disp37";4;0,04;100;0,69140625;36,9595194630691
"int4_disp38";4;0,04;100;0,675;38,0445067443888
"int4_disp39";4;0,04;100;0,6609375;38,9788794135909
"int4_disp40";4;0,04;100;0,646875;40,0082569447085
"int4_disp41";4;0,04;100;0,63125;41,0097531285422
"int4_disp42";4;0,04;100;0,61884765625;41,9758319581675
"int4_disp43";4;0,04;100;0,6046875;42,9891980177703
"int4_disp44";4;0,04;100;0,590625;44,0107906885214
"int4_disp45";4;0,04;100;0,578125;45,0407101870378
"int4_disp46";4;0,04;100;0,565625;46,0319155620849
"int4_disp47";4;0,04;100;0,55234375;47,014080700129
"int4_disp48";4;0,04;100;0,540625;47,9805261809488
"int4_disp49";4;0,04;100;0,52734375;49,010538670007
"int4_disp50";4;0,04;100;0,516015625;49,9811196458013
"int4_disp51";4;0,04;100;0,50302734375;51,0295537175153
"int4_disp52";4;0,04;100;0,4921875;51,9897113109372
"int4_disp53";4;0,04;100;0,480078125;52,9812370132374
"int4_disp54";4;0,04;100;0,46796875;54,005562839589
"int4_disp55";4;0,04;100;0,45625;54,9695156593593
"int4_disp56";4;0,04;100;0,4453125;55,9593953243697
"int4_disp57";4;0,04;100;0,43359375;56,9640532494875
"int4_disp58";4;0,04;100;0,42265625;58,0467684035363
"int4_disp59";4;0,04;100;0,4109375;59,0213189078557
"int4_disp60";4;0,04;100;0,4;59,9992503448133
"int4_disp61";4;0,04;100;0,3890625;61,0088863687433
"int4_disp62";4;0,04;100;0,378515625;62,0007354536172
"int4_disp63";4;0,04;100;0,3662109375;62,9622437991976
"int4_disp64";4;0,04;100;0,355078125;64,0115515485745
"int4_disp65";4;0,04;100;0,34453125;65,0221517191369
"int4_disp66";4;0,04;100;0,33525390625;66,0381820819988
"int4_disp67";4;0,04;100;0,3234375;66,991667343882
"int4_disp68";4;0,04;100;0,3140625;68,0234544633574
"int4_disp69";4;0,04;100;0,303125;68,976676767385
"int4_disp70";4;0,04;100;0,29296875;69,9764876553507
"int4_disp71";4;0,04;100;0,28203125;70,9740661041576
"int4_disp72";4;0,04;100;0,2720703125;72,0301467172532
"int4_disp73";4;0,04;100;0,2609375;73,0432342881751
"int4_disp74";4;0,04;100;0,251171875;74,0369246962741
"int4_disp75";4;0,04;100;0,24140625;74,9709425128454
"int5_disp2";5;0,05;100;5,4;2,00974129348742
"int5_disp3";5;0,05;100;3,8;3,00082227606876
"int5_disp4";5;0,05;100;3,1;3,95210306011485
"int5_disp5";5;0,05;100;2,65;4,95672963726185
"int5_disp6";5;0,05;100;2,35;5,95033493802
"int5_disp7";5;0,05;100;2,1125;6,99914562326764
"int5_disp8";5;0,05;100;1,9375;8,01345295095793
"int5_disp9";5;0,05;100;1,8;9,00115992997935
"int5_disp10";5;0,05;100;1,6875;9,99401377599784
"int5_disp11";5;0,05;100;1,5875;11,005599556024
"int5_disp12";5;0,05;100;1,5;12,0479591004677
"int5_disp13";5;0,05;100;1,425;13,0167989817803
"int5_disp14";5;0,05;100;1,3625;13,994498163943
"int5_disp15";5;0,05;100;1,30625;14,9952158355023
"int5_disp16";5;0,05;100;1,25;16,0190576295248
"int5_disp17";5;0,05;100;1,203125;16,9661293056704
"int5_disp18";5;0,05;100;1,159375;17,9617389376026
"int5_disp19";5;0,05;100;1,11875;18,9874723300349
"int5_disp20";5;0,05;100;1,08125;19,9882454793791
"int5_disp21";5;0,05;100;1,046875;20,9828256623814
"int5_disp22";5;0,05;100;1,015625;21,9657157873385
"int5_disp23";5;0,05;100;0,984375;22,9642272003344
"int5_disp24";5;0,05;100;0,95625;23,9894779412355
"int5_disp25";5;0,05;100;0,9296875;24,9716157109334
"int5_disp26";5;0,05;100;0,903125;25,9952771137137
"int5_disp27";5;0,05;100;0,88125;26,9929950275202
"int5_disp28";5;0,05;100;0,8578125;27,9568898119991
"int5_disp29";5;0,05;100;0,834375;29,0265304778936
"int5_disp30";5;0,05;100;0,8140625;30,0273651183405
"int5_disp31";5;0,05;100;0,7953125;31,0193110058303
"int5_disp32";5;0,05;100;0,775;32,0402412942463
"int5_disp33";5;0,05;100;0,757421875;33,019239200792
"int5_disp34";5;0,05;100;0,7390625;34,021502921101
"int5_disp35";5;0,05;100;0,7234375;34,9889822522471
"int5_disp36";5;0,05;100;0,70625;36,0031749441157
"int5_disp37";5;0,05;100;0,690625;37,0192998836071
"int5_disp38";5;0,05;100;0,6765625;37,9814903791941
"int5_disp39";5;0,05;100;0,659375;39,0322219311065
"int5_disp40";5;0,05;100;0,64609375;39,9887980848057
"int5_disp41";5;0,05;100;0,6328125;40,971313684692
"int5_disp42";5;0,05;100;0,6171875;42,0232653863561
"int5_disp43";5;0,05;100;0,6046875;42,9915750875181
"int5_disp44";5;0,05;100;0,590625;44,0303387774054
"int5_disp45";5;0,05;100;0,5796875;44,9641015434915
"int5_disp46";5;0,05;100;0,5640625;46,0256856603402
"int5_disp47";5;0,05;100;0,552734375;46,9873658190682
"int5_disp48";5;0,05;100;0,5404296875;47,9926625554651
"int5_disp49";5;0,05;100;0,528125;48,9798349142323
"int5_disp50";5;0,05;100;0,515625;50,0157895076472
"int5_disp51";5;0,05;100;0,503125;51,0317421496967
"int5_disp52";5;0,05;100;0,4921875;51,9651122142559
"int5_disp53";5;0,05;100;0,48125;52,9608876146756
"int5_disp54";5;0,05;100;0,46875;53,9973789612475
"int5_disp55";5;0,05;100;0,45625;55,0099708649543
"int5_disp56";5;0,05;100;0,4453125;55,9787214424
"int5_disp57";5;0,05;100;0,434375;56,9790246593205
"int5_disp58";5;0,05;100;0,4234375;57,9620802694728
"int5_disp59";5;0,05;100;0,409374999999272;59,0375069185357
"int5_disp60";5;0,05;100;0,4;60,0146190138416
"int5_disp61";5;0,05;100;0,3890625;60,9584937701741
"int5_disp62";5;0,05;100;0,377734375;61,9618148853426
"int5_disp63";5;0,05;100;0,365625;63,0264812747714
"int5_disp64";5;0,05;100;0,35625;64,0215890718581
"int5_disp65";5;0,05;100;0,3453125;64,9926944298112
"int5_disp66";5;0,05;100;0,33359375;66,0309251709332
"int5_disp67";5;0,05;100;0,32373046875;67,0035494158288
"int5_disp68";5;0,05;100;0,312890625;67,9761927875781
"int5_disp69";5;0,05;100;0,301560974121094;69,0185134081184
"int5_disp70";5;0,05;100;0,2921875;69,9781462515561
"int5_disp71";5;0,05;100;0,282421875;70,9649441427658
"int5_disp72";5;0,05;100;0,271875;71,9958131825699
"int5_disp73";5;0,05;100;0,2609375;73,0486478723404
"int5_disp74";5;0,05;100;0,2515625;73,9715702431546
"int5_disp75";5;0,05;100;0,24140625;74,9825335439967
"int6_disp2";6;0,06;100;5,4;2,01819087386875
"int6_disp3";6;0,06;100;3,8;3,00722526924077
"int6_disp4";6;0,06;100;3,05;4,03534231244943
"int6_disp5";6;0,06;100;2,65;4,95129638532083
"int6_disp6";6;0,06;100;2,325;6,04018686195247
"int6_disp7";6;0,06;100;2,1125;7,01276245694969
"int6_disp8";6;0,06;100;1,95;7,96180391927456
"int6_disp9";6;0,06;100;1,8;8,9886519015351
"int6_disp10";6;0,06;100;1,6875;10,0177541944549
"int6_disp11";6;0,06;100;1,5875;11,0208279644766
"int6_disp12";6;0,06;100;1,5;12,0219781421893
"int6_disp13";6;0,06;100;1,425;13,0418312844525
"int6_disp14";6;0,06;100;1,3625;14,0143590446502
"int6_disp15";6;0,06;100;1,30625;14,9680907239175
"int6_disp16";6;0,06;100;1,253125;15,9883316439577
"int6_disp17";6;0,06;100;1,2;17,0245311005176
"int6_disp18";6;0,06;100;1,159375;18,0143901715335
"int6_disp19";6;0,06;100;1,11875;19,0095867537685
"int6_disp20";6;0,06;100;1,08125;20,0229119283856
"int6_disp21";6;0,06;100;1,046875;21,0052949830105
"int6_disp22";6;0,06;100;1,015625;21,9888980220647
"int6_disp23";6;0,06;100;0,984375;23,0379011613923
"int6_disp24";6;0,06;100;0,95625;23,9685062459878
"int6_disp25";6;0,06;100;0,928125;25,0494088143726
"int6_disp26";6;0,06;100;0,903125;26,0297313791092
"int6_disp27";6;0,06;100;0,88125;26,9647177772241
"int6_disp28";6;0,06;100;0,85625;28,0407653860469
"int6_disp29";6;0,06;100;0,83515625;28,9781806262199
"int6_disp30";6;0,06;100;0,81484375;29,9769789021491
"int6_disp31";6;0,06;100;0,79375;31,028385935945
"int6_disp32";6;0,06;100;0,775;32,0272729427951
"int6_disp33";6;0,06;100;0,757421875;32,9997312701514
"int6_disp34";6;0,06;100;0,740625;33,9837602985655
"int6_disp35";6;0,06;100;0,725;34,9513740716424
"int6_disp36";6;0,06;100;0,70625;36,0047831989593
"int6_disp37";6;0,06;100;0,690625;37,0246554992836
"int6_disp38";6;0,06;100;0,67578125;37,9919205984401
"int6_disp39";6;0,06;100;0,66171875;38,9762474115585
"int6_disp40";6;0,06;100;0,646875;40,0361112436599
"int6_disp41";6;0,06;100;0,63125;41,0486054256389
"int6_disp42";6;0,06;100;0,61796875;42,0026022900544
"int6_disp43";6;0,06;100;0,6046875;42,9810938757333
"int6_disp44";6;0,06;100;0,59140625;44,011577271602
"int6_disp45";6;0,06;100;0,5783203125;44,997928250976
"int6_disp46";6;0,06;100;0,565625;45,9654521785539
"int6_disp47";6;0,06;100;0,55390625;46,9710006733088
"int6_disp48";6;0,06;100;0,540625;48,0363100002469
"int6_disp49";6;0,06;100;0,528125;48,9982692692463
"int6_disp50";6;0,06;100;0,51640625;50,0454674033045
"int6_disp51";6;0,06;100;0,503125;50,9962393166941
"int6_disp52";6;0,06;100;0,4921875;52,0038370572685
"int6_disp53";6;0,06;100;0,4796875;52,9845278185499
"int6_disp54";6;0,06;100;0,46796875;54,0114793796018
"int6_disp55";6;0,06;100;0,45703125;54,9845931235265
"int6_disp56";6;0,06;100;0,446484375;55,956767790367
"int6_disp57";6;0,06;100;0,43359375;56,9836011421583
"int6_disp58";6;0,06;100;0,42255859375;57,9660061694919
"int6_disp59";6;0,06;100;0,409375;59,0439939410994
"int6_disp60";6;0,06;100;0,4;59,9632376649678
"int6_disp61";6;0,06;100;0,38828125;61,0166688369615
"int6_disp62";6;0,06;100;0,376953125;62,0002925000285
"int6_disp63";6;0,06;100;0,365625;63,0197829027108
"int6_disp64";6;0,06;100;0,35625;64,0086934887728
"int6_disp65";6;0,06;100;0,344921875;65,0351338043836
"int6_disp66";6;0,06;100;0,334765625;66,0368599922895
"int6_disp67";6;0,06;100;0,3234375;66,9953430392545
"int6_disp68";6;0,06;100;0,3125;67,9867328445471
"int6_disp69";6;0,06;100;0,3033203125;68,9536362919249
"int6_disp70";6;0,06;100;0,2921875;70,0487614563362
"int6_disp71";6;0,06;100;0,2828125;70,9792611592133
"int6_disp72";6;0,06;100;0,271875;71,9674648565016
"int6_disp73";6;0,06;100;0,2619140625;72,9663435325334
"int6_disp74";6;0,06;100;0,2515625;73,9672570510219
"int6_disp75";6;0,06;100;0,241015625;74,9538607500744
"int7_disp2";7;0,07;100;5,4;2,01964807925563
"int7_disp3";7;0,07;100;3,8;3,00131621430269
"int7_disp4";7;0,07;100;3,1;3,9592636661187
"int7_disp5";7;0,07;100;2,625;5,0151791456309
"int7_disp6";7;0,07;100;2,325;6,04711631835411
"int7_disp7";7;0,07;100;2,1125;7,02506544283063
"int7_disp8";7;0,07;100;1,9375;8,03393287246547
"int7_disp9";7;0,07;100;1,8;9,01291331070406
"int7_disp10";7;0,07;100;1,6875;9,97614187622188
"int7_disp11";7;0,07;100;1,5875;11,0409226645842
"int7_disp12";7;0,07;100;1,50625;11,967614282995
"int7_disp13";7;0,07;100;1,43125;12,9771896905962
"int7_disp14";7;0,07;100;1,3625;13,9992246011067
"int7_disp15";7;0,07;100;1,3046875;14,9847466753944
"int7_disp16";7;0,07;100;1,25;16,0300726710925
"int7_disp17";7;0,07;100;1,20625;16,9755887439529
"int7_disp18";7;0,07;100;1,15625;18,0435264367939
"int7_disp19";7;0,07;100;1,11875;19,0097102375632
"int7_disp20";7;0,07;100;1,08125;19,9911870640673
"int7_disp21";7;0,07;100;1,046875;20,9947423830824
"int7_disp22";7;0,07;100;1,0140625;22,0176371528414
"int7_disp23";7;0,07;100;0,984375;22,9654355939187
"int7_disp24";7;0,07;100;0,95625;24,0143764365725
"int7_disp25";7;0,07;100;0,9296875;24,9959155033403
"int7_disp26";7;0,07;100;0,90625;25,9557392797332
"int7_disp27";7;0,07;100;0,8796875;26,9685465619615
"int7_disp28";7;0,07;100;0,8578125;27,9936646328372
"int7_disp29";7;0,07;100;0,8359375;29,0313734840099
"int7_disp30";7;0,07;100;0,815625;29,9730628010994
"int7_disp31";7;0,07;100;0,7953125;30,9531192599588
"int7_disp32";7;0,07;100;0,7765625;32,0316030023046
"int7_disp33";7;0,07;100;0,759375;32,9506278156794
